,Short,Long,Rating
1536,Value-for-money,"It's quality is ok... But it is not best as Boat or JBL headsets... For this price, we can get good headsets from Boat... If u plan to bye this, better go for Boat ....",4
1537,Pretty good,"Received...sounds good...Not like big brands but too cool for this price...
Rating 4 stars, will edit to 5 if it goes fine for 1 year...",4
1538,Value-for-money,Tried this brand for the first time & it's worth the buy. Superb in all respects. Loved it.,4
1539,Nice product,see guy's I brought this product at 390 rupees so at this pricepoint boult is providing this product which is quite good build quality is fine Bass is bit satisfactorily ok not so high not so low earphones fit well 3 different sized buds are also provided clarity is damn good noise cancellation is also fine (I WOULD RATHER BUY THIS BOULT AUDIO BASSBUDS WIRED HEADSET THAN BUYING BOAT BASSHEADS 300) this earphones are pretty good for listening they don't cause any irritation in ears overall I will say this are money worthy for any price below 450 so guys go and grab emm,4
1540,Really Nice,good but the ear buds was not fitting correctly .sound quality was good. colour was awesome. unique design that's it......😊 enjoying music with good headphones,4
1541,Good choice,"Excellent pair for the price. Bass is superb but sometimes sounds a bit disconnected from the rest of the notes. Otherwise, I am quite happy with these. Better than my boat basshead 225-which was too skewed towards low frequencies.",4
1542,Good quality product,"good sound quality, bass medium, crisp & clear & mic below average better than jbl c150si overall good product",4
1543,Really Nice,"excellent product at this price rang...
deep bass and crystal clearity.
Bass sounds noise at very high sounds other than that it is awesome bass and beats.
at this price rang it is better than all other earphones. light weight, attractive design, strong cable.",4
1544,Value-for-money,"As per the price a very good deal. Sound clarity is good with comfortable bass (deep bass depends on quality of sound). Extra ear pieces. Happy with the product :)
Only one drawback - Not compatible with laptops.",4
1545,Pretty good,"The product looks just like the image on the app. The comfort in the ear, the sound quality and clarity is awesome. The bass feature helps to focus on what I am listening to and the sounds around me get omitted. So, good job! There is no travel case I got with it as written in the description. However, the product was well packed and I received it by the stipulated time. Thank you seller and Flipkart!",4
1546,Value-for-money,"It's quality is ok... But it is not best as Boat or JBL headsets... For this price, we can get good headsets from Boat... If u plan to bye this, better go for Boat ....",4
1547,Pretty good,"Received...sounds good...Not like big brands but too cool for this price...
Rating 4 stars, will edit to 5 if it goes fine for 1 year...",4
1548,Value-for-money,Tried this brand for the first time & it's worth the buy. Superb in all respects. Loved it.,4
1549,Really Nice,awesome performance. iam very excited when iam listening to music. being a working woman i spend nearly 2 hrs a day in travelling. now iam enjoying music and videos with this head phones.,4
1550,Worth the money,built quality is good very very sleek desing...sound quality and it's bass was awesome And finally worth that it's price good product and i loved it thanks to flipkart...,4
1551,Pretty good,"Nice product , well packed , nicely crafted design , sound quality also vry good , bass nice , cable quality is not so good ....but acceptable. Overall 👍",4
1552,Value-for-money,"I bought it for 375 rupees
In this price range the headphones are awesome....
I love it
Bass super
Sound quality exllent
Noise cancellation super..
Over all very good",4
1553,Pretty good,I had brought it 5 days ago till now the performance is good and the sound clarity is good but it is not fixing in the ear and value for the earphones is on the mark... best earphones at that price range,4
1554,Worth the money,"absolutely fantastic product, sound quality is very good, the mic is perfect and the delivery was so quick i am satisfied with this product go for it good product in low price",4
1555,Really Nice,comfortable to ears good bass and sound light weight good quality wire it is comfortable at this prize,4
1556,Really Nice,"bass is amazingly good at this price range, the cord length is also good enough, doesn't tangle much, the only issue I found with this product are the earplugs which do not fit well enough. overall a product worth recommending .",4
1557,Wonderful,"I guess there's no warranty as no warranty card was given like with other Boult Audio products.

Have been using them for an year now. Sound is awesome but the mic doesn't work properly. The other person can't hear, mic has to be kept really close to mouth.",4
1558,Really Nice. Good Quality. Premium product,"As compared to price and sound quality it is very good. wire and built in quality is very nice and looks like premium product.
Base is heavy.. good for DJ lovers.",4
1559,Pretty good,The product was delivered earlier than expected. The earphones are great considering the price range. The bass is good enough and the best I have had in this price range but the treble is very weak. It is most likely not enough for any long gaming sessions. It is good enough for casual gaming and movies though. The ear starts paining a little after extended period of use but I think that will be the case only for the initial few days,4
1560,Good choice,The ear phones are good but i felt that bass was not so great its ok ok and overall sound quality is good but at this price this package is awesome. So just buy it.,4
1561,Good quality product,very nice bass powlichu,4
1562,Really Nice,awsome product in this price range. Bass and sound quality is top class.,4
1563,Good choice,"In terms of sounds, the product is on the mark, I use 'Boult Loop' as well, bang on money for bass, but in terms of product quality, very fragile. Wire's quality too clumsy, can break easily, so does the plastic used. Feels cheap, better to go for 'Boult Loop' adding some more bucks",4
1564,Good quality product,Bass And Clarity for music so good and this price range best earphone.,4
1565,Nice product,Good product in offered price range. wish they offered tangle free wires. sound and bass quality is good.,4
1566,Good choice,Good headphones at this price rate.,4
1567,Good choice,nice product..... clarity sound .. thanks flip cart,4
1568,Really Nice,"Value of Money ,, over all ,,its fine take it",4
1569,Very Good,good,4
1570,Good choice,"quality wise ,or sound wise superb go for it but clip should be provided which is not present",4
1571,Nice product,Nice 1,4
1572,Good choice,"Good sound quality
Base is awesome
But loudness is average",4
1573,Pretty good,Super,4
1574,Pretty good,Good product,4
1575,Good choice,"this colour gets dirty quickly, black is good.",4
1576,Worth the money,Nice looking earphones .Good design 👌,4
1577,Good quality product,Good product,4
1578,Good choice,nice product within this price....,4
1579,Really Nice,"It's bass is definitely more than it's contemporary competitor boAt Bass heads 100.
Though both has similar sound clarity.

Boult Audio Bassbuds has comparable sound quality of JBL and Sony wired earphones.

Built Quality is okay. One has handle it carefully, not as sturdy as high priced earphones.",4
1580,Worth the money,i am using this headsrt from 6 months there is no issue with this,4
1581,Really Nice,This earphones are very loud. after applying equalizer..It sounds even better with bass....but sound is very loud..,4
1582,Pretty good,"I have written this comment after 1week use. Look is very good, sound quality is decent. Ear butts design is very good. Worth for money.",4
1583,Very Good,Sound quality and bass super nice product...good,4
1584,Pretty good,Not the same model shown on the banner...dont buy u will be highly disappointed..,4
1585,Pretty good,Good and comfortable value of money..,4
1586,Nice product,Best Build Quality......sound quality is awesome......,4
1587,Pretty good,10 days almost done from the date of receiving. Base is good. Over all its good product. Go for it. I bought red and black combination.,4
1588,Good quality product,Nice❤️,4
1589,Value-for-money,Very nice good quality 🎧💯💯,4
1590,Pretty good,Super product,4
1591,Good quality product,"Earphones Sound is Good. wire is strong but BASS is Not So higher, Totally nic Product 👍👍👍",4
1592,Wonderful,Good product,4
1593,Pretty good,Super product excellent,4
1594,Worth the money,Excellent product,4
1595,Nice product,"Economical product at that price,
But only -ive is MADE IN CHINA",4
1596,Very Good,Just ok,4
1597,Very Good,"Expensive product of good sound quality.,",4
1598,Good Sound Quality but Poor Built Quality,"The sound quality of this earphone is really good(bass as well)! but when it comes to built, it is very poor as like if you drop your earphones 2 or 3 times.., it may stop working. So If you keep this earphones very safe, then it may last for an year or two !!!!",4
1599,Good choice,Good product!,4
1600,Pretty good,"best earphone at this price range
better than mi ersphones and boat esrphones",4
1601,Very Good,Got new updated product in return if old one. Good service by company.,4
1602,Very Good,You can go for it best quality,4
1603,Worth the money,"bass is awesome, but coming to the stereo and vocals not that impressive",4
1604,Very Good,Nice,4
1605,Worth the money,Good purchase,4
1606,Nice product,value for money products good price and good quality.,4
1607,Good choice,good but sometimes one earbud not work properly,4
1608,Wonderful,"Good !
Value for money !",4
1609,Good quality product,good product,4
1610,Good quality product,Must buy superb sound,4
1611,Pretty good,good earphones bt changing buds it's really hard can't fit small one,4
1612,Wonderful,"Totally the product was too good... Good sound and bass... But, the flipkart package was very worst...",4
1613,Good choice,super sound quality ...... fully satisfied product nice,4
1614,Delightful,standard quality good sound I like it,4
1615,Very Good,A decent earphone ... Good with the price segment.,4
1616,Delightful,"bought for around 350, quote good product. worth for the price",4
1617,Very Good,Everything is good. Only the design and built quality i felt is not up to the mark. It's average. The wire is thin compare to other earphones. And now a days the design got changed. It's not like as seen in the image.,4
1618,Good choice,"As compared to price, no doubt its too good. Lower frequencies are too effective, mid range is also ok. There is lack of response of high frequency ranges. A little muffing was found loosing the clarity of each frequency.
As per design, its noticable, lightweight and sturdy.
Good choice for bass lovers at low price.",4
1619,Nice product,"It's bass is soo god.
And now it's only good",4
1620,Delightful,Best,4
1621,Value-for-money,I like this product,4
1622,Good choice,Nice product guys,4
1623,Good quality product,"Every thing is good, but in lit high volume. If you want to feel bass then have to increase the volume.
Thats the only thing i did not liked, keeping it aside everything is excellent. Build quality is very good, premium look",4
1624,Good choice,Very Good,4
1625,Wonderful,Ok for this price,4
1626,Pretty good,Good 😊,4
1627,Very Good,"Audio quality Good Enough,, Value for money,,",4
1628,Good quality product,Overall good....,4
1629,Delightful,"Good quality According to money's
Worth of money.",4
1630,Very Good,I was using Boat head set over an year I bought that 399. But this is far far better than that boat head set I get this at a price of 249. It's not a value for money product it's an ultra value for money product. This Boult Audio head set is very much better than any of the boat head set in this price range.,4
1631,Delightful,Good,4
1632,Value-for-money,It's awesome,4
1633,Pretty good,.u got much more in this price range.,4
1634,Good quality product,Good,4
1635,Delightful,Good,4
1636,Pretty good,Excellent headphones in the budget.,4
1637,Wonderful,Excellent,4
1638,Nice product,Very super proud,4
1639,Wonderful,Super 👌👌👌,4
1640,Worth the money,It's is very good quality of earphone,4
1641,Wonderful,Very super quality and bass sound,4
1642,Really Nice,Nice working,4
1643,Worth the money,Nice but not as expected,4
1644,Really Nice,It's a really good product. The body design is impressive.,4
1645,Good quality product,Bass not as expected...,4
1646,Delightful,Love it,4
1647,Good quality product,No disturbance and good for listening,4
1648,Worth the money,Good earphone in this budget,4
1649,Really Nice,OK super,4
1650,Nice product,It's good,4
1651,Value-for-money,Ok,4
1652,Pretty good,Nice,4
1653,Nice product,The earphone is not suitable...it gets dropped from ear.,4
1654,Worth the money,Nice product,4
1655,Delightful,Sound & Bass quality good...worth for this price,4
1656,Worth the money,Boult always keeps satisfying customer even in lower cost headset with higher quality,4
1657,Good choice,It's good to see but it not in good bass,4
1658,Worth the money,"Woah! It's awesome at the price range of 279/-
I have used boat but this one is much better than the Boat.
Really liked it...",4
1659,Really Nice,Nice product,4
1660,Very Good,They are good,4
1661,Worth the money,"Treble high(crystal clear)
Bass very low
I got this earphone only in 299
Price is nice.
Better than boat similar kind of earphones
Light weight
Thank you Flipkart.",4
1662,Worth the money,Sound quality is superb,4
1663,Nice product,Good earphone,4
1664,Value-for-money,Nice👍,4
1665,Really Nice,Nice,4
1666,Wonderful,Good one,4
1667,Good choice,Not are real looking just show in image other design,4
1668,Worth the money,Pretty good sound quality but wire quality is not that great,4
1669,Good choice,Overall they are fine but after using it for 4-5 months left bud is not producing sound u won't be able to hear anything and i don't know why and now today when I am writing this review aright side also not producing sound. So my experience is very bad with the quality and I don't recommend this for u because of quality issues coz after 2-3 main months later they are useless,4
1670,Worth the money,Mic quality is average. Accept that everything is okay. I've got this at Rs. 279. Worth it.,4
1671,Very Good,"Good performance ,i liked it",4
1672,Good quality product,Good,4
1673,Nice product,Quite good,4
1674,Wonderful,Nice product,4
1675,Nice product,Good,4
1676,Delightful,Good and happy,4
1677,Good choice,"I will say it's a very good product, I am having good time with this. Thank u .",4
1678,Very Good,Good,4
1679,Good choice,Excellent product,4
1680,Good choice,Ok super,5
1681,Really Nice,Very good sound bass is clear design is also good complete paisa vasool...,4
1682,Delightful,Nice,4
1683,Wonderful,Super design sounds,4
1684,Value-for-money,Nice product with expected price.,4
1685,Good quality product,Nice bass must buy in 349,4
1686,Pretty good,This earphone is not meant for 8d audio,4
1687,Wonderful,Nice,4
1688,Nice product,Dull product,4
1689,Nice product,Nic,4
1690,Pretty good,Good,4
1691,Very Good,Sound good but ...not design not same as mentioned in website...3.5 jack different ...and answer key not on exact position like original product,4
1692,Pretty good,Nice,4
1693,Good quality product,Super,4
1694,Pretty good,Nice product on the price,4
1695,Delightful,"Nice product. Little bit not comfortable with fitting in ear. But it's not a big issue.
Liked the design.",4
1696,Worth the money,Value for money,4
1697,Really Nice,Sound wise good.. but need to improve in battery backup,4
1698,Nice product,Good product. Value for money.,4
1699,Really Nice,Good product at such affordable price. Value for money.,4
1700,Nice product,Some time noises was clearly hear and build quality of earphone is low as compare to other earphone in same price. But bass is far better than others,4
1701,Really Nice,Super,4
1702,Good choice,Good product and metallic finishing looks good sounds also good.,4
1703,Good quality product,"When new works great, after 1 year it's wire rubber breaks & inner wire is visible. I am using now by applying cello tap.",4
1704,Pretty good,Excellent product... U jst buy it.,4
1705,Worth the money,Value for money .......good sound quality .....,4
1706,Wonderful,Good quality...but not like it's design,4
1707,Very Good,Very nice 👌,4
1708,Good choice,"quality of wire is not good and mic is not at all satisfactory 😑but speakers are excellent and bass is awesome 😀😀
overall spearkers are awesome but wire and mic is not good but in this price range this product is very good .😊go for it 😊👍👍",4
1709,Nice product,Best products.. 👌👌👌,4
1710,Wonderful,Good for the price,4
1711,Worth the money,Sound is good but bass effect is not much felt. Otherwise good headset in economic range,4
1712,Pretty good,"Sound quality 4/5
Bass 4/5
Build quality 3/5
Value for money 4/5
No volume key",4
1713,Pretty good,Sound and bass clear but little bit loude. In this price range it's a good headphone.,4
1714,Very Good,Nice product 👍🏻,4
1715,Nice product,Nice Earphone,4
1716,Pretty good,Nice Product. Worth for money that you paid.,4
1717,Very Good,"One of the best bass earphones
You can buy not doubt clearly
Best earphones under 350rs
I canfuse Boult or infinity budget earphones
I take Boult is best",4
1718,Really Nice,Excellent product....,4
1719,Really Nice,Nice,4
1720,Pretty good,It is really a nice product.....but I was surprised to see that flipcard delivered it within 3 days ... I need it Very much ... thanks filpcard,4
1721,Worth the money,Super quality,4
1722,Good choice,Best one I got under this price👍👍,4
1723,Nice product,Nice audio,4
1724,Delightful,GOOD,4
1725,Value-for-money,Accrdng to price its too good ..go ahead,4
1726,Delightful,Perfect product 👌,4
1727,Good quality product,Great Sound and Good for Regular use...,4
1728,Worth the money,Really good and use very nice,4
1729,Worth the money,Good product,4
1730,Worth the money,Good sound but bass is average,4
1731,Worth the money,Over-all good but it's fixing properly.,4
1732,Good choice,The quality of the product is ok but price is more.,4
1733,Nice product,Nice one,4
1734,Really Nice,Very good,4
1735,Really Nice,good product...,4
1736,Worth the money,Ok good product,4
1737,Value-for-money,"Fabulous product in this price range ,, nice sound quality and bass is superb",4
1738,Delightful,"At this price,it is awesome.",4
1739,Good choice,Best product,4
1740,Nice product,Sounds great....,4
1741,Worth the money,It's really good,4
1742,Really Nice,Good product,4
1743,Good choice,Good one. Build quality not so good. But performance superb.,4
1744,Wonderful,Nice,4
1745,Good quality product,Good product.,4
1746,Very Good,NICE ONE,4
1747,Nice product,Nice👍👍👍👍👍👍,4
1748,Good quality product,Ok,4
1749,Worth the money,Superb sounds,4
1750,Delightful,"Good product .
Nice sound",4
1751,Value-for-money,Wow!!! Nice one in dis budget.. souund quality semma... Worthy in this segment..,4
1752,Really Nice,Nice in this price range,4
1753,Good choice,Nice product,4
1754,Good choice,Sound quality ok build quality just ok,4
1755,Wonderful,Very nice sound quality,4
1756,Good choice,Nice sound quality..,4
1757,Nice product,Good,4
1758,Nice product,Value for money product. Nothing fancy. Decent bass. Good sound quality. Build quality is justified for the price. Go for it if 400 is your budget.,4
1759,Worth the money,Nice headphone🎧,4
1760,Really Nice,Very good👍,4
1761,Worth the money,"Not bad for this price of Rs.299/- , good quality sound , bass and design at this price.",4
1762,Worth the money,Nice headset,4
1763,Good choice,Nice quality,4
1764,Value-for-money,value for price,4
1765,Delightful,Nice product...similar noise problem,4
1766,Value-for-money,Enjoy my music while cycle in the morning sound quality bass is good it feel all over I rate 4.5 for amazing product j will recommend this earphone grab it still discount is there hurry up thank u flipkart for fastest delivery.,4
1767,Pretty good,Fully satisfied ..super,4
1768,Nice product,Ok,4
1769,Nice product,Nyc quality but cant work play button in note 9 pro max so somewht loose jack.,4
1770,Very Good,Good sound not for music lovers.....,4
1771,Worth the money,Good product,4
1772,Nice product,Good quality ?,4
1773,Worth the money,I have been using since few days.. Sound quality is superb.. Mids and highs r clear.. Bass is well tuned..,4
1774,Worth the money,Good,4
1775,Worth the money,Gud,4
1776,Good choice,"Metal finish earphone.
Nice.",4
1777,Worth the money,Good,4
1778,Delightful,Good,4
1779,Value-for-money,"Good , can go for it with price of it.",4
1780,Pretty good,Nice one,4
1781,Delightful,Trsut me this headphone quality of sound is very good,4
1782,Nice product,Good Product,4
1783,Pretty good,Good product worth of money,4
1784,Worth the money,Sound quality good bass thoda average,4
1785,Good quality product,Good product,4
1786,Pretty good,"Must buy , nice one",4
1787,Very Good,Nice,4
1788,Good choice,It's very good quality 👍...,4
1789,Wonderful,"Wire is quite thin and fragile, rest all excellent.
Lighting speed delivery, un believable a day before expected date, drastically improved e cart services. Good",4
1790,Good quality product,Wow.super quality...,4
1791,Worth the money,Nice quality and bass is to good,4
1792,Pretty good,Nice product,4
1793,Good choice,Super exlent product nice looking thank you flipcart😍😍,4
1794,Delightful,Colour is dull. Otherwise it's good,4
1795,Nice product,Product is good but it's not fit in my year properly but the product and delivery is good 👍,4
1796,Very Good,Good,4
1797,Wonderful,Good,4
1798,Very Good,"Mic quality is poor
Otherwise good headphones",4
1799,Really Nice,Super,4
1800,Delightful,"Quite loud,mike works absolutely great,bass is ok and overall can be a very good choice for calling purposes and for general use,for listening to songs should go for higher ranges..",4
1801,Pretty good,Good,4
1802,Nice product,Ok,4
1803,Really Nice,Just go for it. It's awesome,4
1804,Nice product,Simply loved this!!! Excellent ????,4
1805,Worth the money,Excellent sound,4
1806,Delightful,Nice,4
1807,Wonderful,Good,4
1808,Worth the money,Using for the past one month. Best quality and simple super. Must buy it.,4
1809,Value-for-money,Totally superb,4
1810,Wonderful,Product is overall good ........ By the I don't prefer that packaging at all ......can put a lot more attention to package all though I got this product today and it doing its job amazing (☉｡☉)!,4
1811,Really Nice,"These earphones have a good sound quality but it,s build quality is very much poor.",4
1812,Value-for-money,Good quality,4
1813,Very Good,Value for money!,4
1814,Good choice,"Not too good or too bad.balanced in all categories (like sound quality,bass,treble and vocal).Worth for this price.",4
1815,Really Nice,Amazing 👏sound quality 👌but same time left side 🔊noise,4
1816,Very Good,Supper,4
1817,Nice product,Good,4
1818,Good choice,Best in this price,4
1819,Delightful,"1 good sound quality
2exelend bass
3 nice design",4
1820,Delightful,"Sound quality is equivalent to it's price but main problem is earphones keeps falling off my ear, I've used multiple brand earphones none of those brand had thses weird earbud design",4
1821,Wonderful,Good I like,4
1822,Pretty good,Value for money product,4
1823,Delightful,Good At this price,4
1824,Value-for-money,"Good product but packaging must be improved,blindly go for it",4
1825,Value-for-money,Very nice earphones,4
1826,Really Nice,Good is Price. I enjoy music with it.,4
1827,Good quality product,Highly recommended if you get it under 300 rupees.. Otherwise you can for others branded headset,4
1828,Wonderful,Good product,4
1829,Value-for-money,Its nice,4
1830,Good choice,No bass in this earphone,4
1831,Wonderful,Nice,4
1832,Good quality product,"Head set nice, money value",4
1833,Value-for-money,Very nice,4
1834,Really Nice,"I will giving it 4 star because which I have seen in f kart its design was not that type It was type of rubber . By the way sound and bass is very excellent 👌 amazing sound quality if you want best sound quality hard bass you can go for it. But if
you want design this is not for you. But the wire was so long.",4
1835,Very Good,Nice,4
1836,Delightful,Good,4
1837,Very Good,Using this for a month. Comfortable with the ear bud and satisfactory quality with this price.,4
1838,Value-for-money,"Superbb sound 🔊 yrrr
I love❤ it",4
1839,Wonderful,Better than boat same range earphone 🤞🤞,4
1840,Really Nice,Average,4
1841,Good quality product,Excellent,4
1842,Good quality product,Thogh th3 sound quality is alright the earphoes come out after a couple of months...i have claimed warranty and i got another new set...and even in this set. The glue came out of the earphone despite using it once a week.,4
1843,Value-for-money,Good product in this prise,4
1844,Good choice,Good for its price,4
1845,Value-for-money,Using this ear phones since three months .. sound quality is good .. comparing to other brands this is the best ear phones under 400 of range ..,4
1846,Nice product,"So, I've been using this since last one month and it works good ,the song quality is good and it's worth the money 💜",4
1847,Delightful,Nice,4
1848,Worth the money,For the price it is a better product..,4
1849,Good choice,"Review after 7 months.Excellent product,No problems,Sound quality is not decreased,I think bass may be decreased a bit..Overall rating 4.5/5",4
1850,"Good Product, Worth the money","Very good product. Better than Boat. Value for money!.
I am doing this review after 8 months of use.
And I like this. Now, I would like to use more products from Boult.",4
1851,Pretty good,It's good for the price range of 300.,4
1852,Good choice,"Very very gud headset at this budget,",4
1853,Good choice,It's a good product.,4
1854,Value-for-money,"Sound quality is nice, bass is powerful, You all enjoys with the bass. So if u are bass lover you go for it without any doubts,",4
1855,Very Good,Nice product,4
1856,Really Nice,Nyc product,4
1857,Value-for-money,Superb,4
1858,Nice product,"Really.liked the sound quality
Sound is not at all harsh",4
1859,Delightful,Superb product,4
1860,Worth the money,"Overall nice product in this budget
Bass is good performance",4
1861,Value-for-money,Nice,4
1862,Delightful,Good product in this renj,4
1863,Worth the money,Super quality,4
1864,Good quality product,Super product,4
1865,Value-for-money,"It has very good headphones at a low price, and would have been nice if there were magnetic earbuds.",4
1866,Value-for-money,It is good on this price...,4
1867,Nice product,Good👍,4
1868,Pretty good,Sound quality of this earphone pretty much good and the bass I feel it but not deep bass its ok. Overall sound quality very nice to hear.. Go for it definitely you can't disappoint. This earphone build quality low but sound quality good I am impressed. In this price 350 definitely worth. 4 start,4
1869,Really Nice,Good product,4
1870,Good choice,Worth for money really awesome product,4
1871,Delightful,Terrific,4
1872,Delightful,Valid for money,4
1873,Worth the money,"Impressive earphone for this range ,really surprised to me....if I tell about the sound its really so good and it's a rich bass...but I think just only earphone quality it's not so good but it's fine....I think u guys should go through this range ❤",4
1874,Value-for-money,"This product is just awesome
and service is much better then other online shopping
delivery boy also very hardworker I like this
thanks for your good services.",4
1875,Value-for-money,Ok with 350 rs prise,4
1876,Delightful,9/10. This price range,4
1877,Wonderful,Everything is good except bass,4
1878,Value-for-money,Very good,4
1879,Wonderful,"Sound 👌
Bass 👌
Quality very bad 😡",4
1880,Good choice,Bass is a little too much which subdues the sound clarity. Rest all is fine. Good product.,4
1881,Nice product,Good product,4
1882,Good choice,Good working.. nice product,4
1883,Really Nice,Good,4
1884,Worth the money,Nice,4
1885,Pretty good,Good one worthy for money,4
1886,Delightful,"Awesome product
Really Appreciate for it",4
1887,Nice product,Good earphone at this prize.,4
1888,Pretty good,Very Good Product.,4
1889,Very Good,Loved it.,4
1890,Good quality product,Nice product,4
1891,Wonderful,Nice a,4
1892,Pretty good,Nice 😍,4
1893,Value-for-money,Nice,4
1894,Wonderful,Good 👍,4
1895,Wonderful,Good sound quality,4
1896,Wonderful,"Quality and finishing is good. Sound and bass is really good at this price tag. Using it for the first time, and surely will buy again.",4
1897,Worth the money,Nice sound 👌,4
1898,Nice product,Not bad,4
1899,Good quality product,"Good earphones at this price range. Only thing to be improved is the quality of the wire and thickness. Over a period of time, it may get cut if we bend much. Otherwise, it's one of the best inthis price of 500-550. Go for it.",4
1900,Good choice,Nice quality bass Is good best headphones in this price,4
1901,Good quality product,Nice,4
1902,Worth the money,Better voice and performance.,4
1903,Delightful,Bass is too much.. For which.. Sry no comment,4
1904,Pretty good,Super,4
1905,Good quality product,Good go for it.,4
1906,Wonderful,bass is little bit low,4
1907,Wonderful,It's ok bass and sound quality is good,4
1908,Good quality product,"good quality product, sound is very clear",4
1909,Wonderful,Nyc earphone,4
1910,Delightful,"GOOD SOUND , BEST QYALTY BEST QUALITY, SMOOTH VOICE",4
1911,Good choice,Good,4
1912,Nice product,Thanks for Flipkart delivery. 1 day delay but in lockdown they tried to deliver. Product quality is not expected. Sound quality is average. Cable length is less than 1mtr. Wires very very thin. I will update later for life span,4
1913,Nice product,Nice product,4
1914,Really Nice,Nice product,4
1915,Delightful,"Nice head phones
Compare with boat headphone little bit disappointed",4
1916,Really Nice,"Yeah! Another Boult purchase. Pretty good at this price range. I'm ok with this price Rs 300. I compared to another Boult headphone, little voice is down in this device. It's my think. Wire quality is ok. But little need care for this ear buds are good at quality.",4
1917,Good quality product,Very good,4
1918,Worth the money,Great product.,4
1919,Pretty good,"Amazing
Colour combination is awesome",4
1920,Good choice,Good product,4
1921,Worth the money,Good 🔝🔟,4
1922,Worth the money,Amazing,4
1923,Pretty good,Good,4
1924,Good choice,The look is cool nd awesome ....,4
1925,Delightful,"Delevery is fast
Build quality is great
Sound is average",4
1926,Worth the money,Nice,4
1927,Delightful,Good,4
1928,Worth the money,osm,4
1929,Pretty good,"Amazing
Colour combination is awesome",4
1930,Good choice,Good product,4
1931,Worth the money,Good 🔝🔟,4
1932,Worth the money,Amazing,4
1933,Pretty good,Good,4
1934,Good choice,The look is cool nd awesome ....,4
1935,Delightful,"Delevery is fast
Build quality is great
Sound is average",4
1936,Worth the money,Nice,4
1937,Delightful,Good,4
1938,Worth the money,osm,4
1939,Delightful,Truely awesome ❤️❤️,4
1940,Nice product,Good product and fast delivery,4
1941,Good choice,"Very decent product, Value for the money. recived as expected.",4
1942,Nice product,Good,4
1943,Value-for-money,Good,4
1944,Good quality product,Awesome sound quality,4
1945,Very Good,Very good product with this range,4
1946,Worth the money,Nice,4
1947,Good quality product,Nice,4
1948,Nice product,Good,4
1949,Delightful,Supar,4
1950,Good choice,Overall good,4
1951,Nice product,Good,4
1952,Really Nice,Nice product.,4
1953,Value-for-money,"It is good but ,its look good in pic only.",4
1954,Value-for-money,Earphone with better quality looks worth for the price.,4
1955,Delightful,"Very good product and delivered by ekart very good
I will recommend to all of you ...",4
1956,Really Nice,Super product,4
1957,Value-for-money,Good,4
1958,Value-for-money,"Best headset after one month use.. Great product
Best for calling...",4
1959,Pretty good,Very nice earphone,4
1960,Nice product,Sound quality is good . Style is also good,4
1961,Really Nice,Excellent product.,4
1962,Very Good,The product is right but its photo is not shown but its design is like old earphone but its sounds are mind blowing.,4
1963,Nice product,Super,4
1964,Good choice,Super Wired Headset I love it,4
1965,Very Good,very good,4
1966,Good quality product,Good,4
1967,Value-for-money,Good sound excellent bass.,4
1968,Really Nice,"Worthy, long lasting, good material,",4
1969,Very Good,Nice product,4
1970,Nice product,"Clear sound, good bass. Simply value for money.",4
1971,Good quality product,Good product 👍,4
1972,Value-for-money,Nice,4
1973,Worth the money,Delivery boy was had his best,4
1974,Very Good,Super product.sound bass sound clarity awesome,4
1975,Value-for-money,average quality are per price,4
1976,Delightful,Good but not excellent.. Bass average sound is high.. Wire is not so thick.. Comfortable in ears..if you're looking for PUBG like me go for it☺,4
1977,Very Good,Sound quality was great but not long lasting as product warranty.,4
1978,Nice product,Its works fine but the it broke after 7 months of usage,4
1979,Really Nice,Nice,4
1980,Good quality product,Bass quality is really good at this price,4
1981,Good choice,Good product...,4
1982,Value-for-money,Bass is good,4
1983,Delightful,Goose bumps BASS,4
1984,Good quality product,Nice,4
1985,Wonderful,"At first I want to tell about it sound quality, Very nice sound quality and bass is perfect.And its design is very cool.It is build by metal.Overall it's a good earphone at the price point.But one problem here,it is made in China.",4
1986,Good quality product,"Super ,xellent ,mind blowing 🥰😘",4
1987,Really Nice,Nice product. Item quality is good.,4
1988,Value-for-money,nice one,4
1989,Delightful,"Nice design, value for money",4
1990,Delightful,It was an gift for an mom however good and decent good for school students and elders not good for teenagers and middle ages,4
1991,Worth the money,Nice products,4
1992,Worth the money,Above avg product,4
1993,Good choice,Sound quality very good,4
1994,Value-for-money,Not bad,4
1995,Worth the money,The sound quality is good but the earphones are too weak and the build quality is not good.,4
1996,Really Nice,"Good bass and sound in this price range
You can bay it when u are a sound lover",4
1997,Good quality product,Very very very nice product I really loved it,4
1998,Good quality product,Good one 👍,4
1999,Good quality product,It's sound quality is awesome.. Mic is good..,4
2000,Delightful,Good,4
2001,Good quality product,Under 500rs this the best headphones,4
2002,Really Nice,"I used it for than 3 Months & I found it very good in built, Bass & Sound Quality.
The Noise Cancellation in also good for the price point.
The only thing you have to keep in mind that don't use for this for longer hours like 2-3hrs.",4
2003,Delightful,Nice,4
2004,Nice product,Very Nice Products,4
2005,Worth the money,Average product....,4
2006,Good quality product,It's better,4
2007,Worth the money,I use 15days its sound is suberb.i like it,4
2008,Good choice,High bass booster drivers and very much good sound quality,4
