,Short,Long,Rating
2073,Value-for-money,"Good one ,,look wise classy product",4
2074,Worth the money,Nice watch,4
2075,Very Good,Really awesome product,4
2076,Good choice,It's Good Product 👍,4
2077,Good quality product,"This watch is value for money under this price range. If your budget is under 2500 you definitely go for this amazing watch. Battery, activity tracking, sleep monitoring, display, design all are satisfactory.",4
2078,Wonderful,Best watch,4
2079,Worth the money,Pretty better,4
2080,Worth the money,Good one,4
2081,Wonderful,NICE SMART WATCH,4
2082,Delightful,Good produced,4
2083,Value-for-money,Awesome,4
2084,Pretty good,Its nice product battery also good. But call and massage alert not good,4
2085,Delightful,"Watch is good, not very good. Only issue is with display. Display is little bit small.",4
2086,Good quality product,It is excellent. Worth for money,4
2087,Delightful,Good?,4
2088,Very Good,Best products,4
2089,Nice product,Good,4
2090,Value-for-money,Its a good watch overall in this price range and features are awesome compared to others in this range,4
2091,Pretty good,Dial and display should be quite larger,4
2092,Good quality product,Good product.,4
2093,Wonderful,Fantastic...,4
2094,Very Good,It's a good product but call notification feature does not work.,4
2095,Delightful,product is very good,4
2096,Very Good,Not Bad,4
2097,Wonderful,Nice Watch but Dials is not available more like ...,4
2098,Very Good,Nice,4
2099,Delightful,Good watch,4
2100,Wonderful,Good fitness watch at this price segment but it's get disconnected when you clear your apps from the background.,4
2101,Nice product,I m in love with it,4
2102,Wonderful,It's a nice smartwatch with many features the only things of concern are sometimes it doesn't synchronise or takes very long to sync with the application the other concern is screen size so if you have muscular forearms it may look little bit small on your hand. Overall for an average person this watch is amazing,4
2103,Worth the money,Nice😀,4
2104,Wonderful,Nice exp,4
2105,Value-for-money,Display size is small,4
2106,Good quality product,"After 1 week trial... These watch has some plus point and some negative point..
Plus points:-.
¶ Good looking

*Light in weight
*Comfortable
*Easy to use
*Battery capacity approximate 6-7 days

Negative point:-

*Connecting error with mobile
* Firmware will not update when it required always show a error
* Less sport modes or unwanted sports mode
*SpO2, BP, heart rate monitoring takes too much time
*Music control does not work properly
*Camera control function is not available 😞 etc",4
2107,Good quality product,Nice watch ⌚,4
2108,Worth the money,"It arrives as expected. It is exectly same as shown in photo. All the features as same. Just one concern if you use all the features at a time , it will eat your smart watch and mobile's battery very fast.",4
2109,Worth the money,"It’s been a week I’m using this watch and I’m sharing as per that only.

1. Quality in this price is way to much better.
2. Accuracy rate of all the features given is also very satisfactory.
3. I would not say that it is loaded with features but it has all the necessary features added which we need on daily basis.
4. As per the look I would say its really classy to wear yet the display should be little more large but as per the price I’m satisfied.
5. I have charge on the day i it delivered and it’s been 7 days and still 15% battery is there.


So I would I say I’m completely satisfied with the product in this price range.",4
2110,Wonderful,GOOD PRODUCT & GOOD QUALITY,4
2111,Wonderful,Nice watch.,4
2112,Good choice,Over all good.. And super fast deliver.. Keep it up,4
2113,Worth the money,Nice😀,4
2114,Wonderful,Nice exp,4
2115,Value-for-money,Display size is small,4
2116,Good quality product,"After 1 week trial... These watch has some plus point and some negative point..
Plus points:-.
¶ Good looking

*Light in weight
*Comfortable
*Easy to use
*Battery capacity approximate 6-7 days

Negative point:-

*Connecting error with mobile
* Firmware will not update when it required always show a error
* Less sport modes or unwanted sports mode
*SpO2, BP, heart rate monitoring takes too much time
*Music control does not work properly
*Camera control function is not available 😞 etc",4
2117,Good quality product,Nice watch ⌚,4
2118,Worth the money,"It arrives as expected. It is exectly same as shown in photo. All the features as same. Just one concern if you use all the features at a time , it will eat your smart watch and mobile's battery very fast.",4
2119,Worth the money,"It’s been a week I’m using this watch and I’m sharing as per that only.

1. Quality in this price is way to much better.
2. Accuracy rate of all the features given is also very satisfactory.
3. I would not say that it is loaded with features but it has all the necessary features added which we need on daily basis.
4. As per the look I would say its really classy to wear yet the display should be little more large but as per the price I’m satisfied.
5. I have charge on the day i it delivered and it’s been 7 days and still 15% battery is there.


So I would I say I’m completely satisfied with the product in this price range.",4
2120,Wonderful,GOOD PRODUCT & GOOD QUALITY,4
2121,Wonderful,Nice watch.,4
2122,Good choice,Over all good.. And super fast deliver.. Keep it up,4
2123,Worth the money,Ok,4
2124,Worth the money,good product,4
2125,Really Nice,Best value of money .nice watch,4
2126,Value-for-money,just ok,4
2127,Good choice,i'm really happy,4
2128,Good quality product,Awesome Watch 🔥,4
2129,Worth the money,Amazing I can't express in words,4
2130,Really Nice,Good product,4
2131,Very Good,Very nice product,4
2132,Delightful,Nice,4
2133,Nice product,I recommend to buy it if you have a tight budget. It’s good and value for money.,4
2134,Delightful,Good purchase,4
2135,Really Nice,Super,4
2136,Good choice,Nice,4
2137,Really Nice,Good buy,4
2138,Very Good,Very Nice 😘,4
2139,Value-for-money,In this price it is best option.,4
2140,Very Good,Nice 👍..but I need same features,4
2141,Really Nice,Awesome,4
2142,Good choice,Good one,4
2143,Really Nice,Nice watch ❤️,4
2144,Pretty good,"After some days of usage..I am hereby writting my reviews:
1. Battery if normal used then give battery back upto 10 days...if you used it more and more with notification alert then it gives 3_4 days battery backup.
2. Screen and display is too good.
3. More than 50 watch faces.
4. Activities accuracy is much better.
5. Bp, O2, Herat rate have almost 95% accuracy.
6. I have got it in 2399/-.

I am happy with my purchase.",4
2145,Delightful,Nice....👍,4
2146,Delightful,Nice product 👍,4
2147,Really Nice,Good,4
2148,Worth the money,Good product,4
2149,Really Nice,Awesome 👍🏻,4
2150,Wonderful,Useful,4
2151,Delightful,Good product.but BP measurement is not right.,4
2152,Wonderful,Yea smart lyk a smart watch🐱😻,4
2153,Worth the money,Superb products...,4
2154,Pretty good,Boat Strom wacht very good,4
2155,Very Good,Good build quality and nice features,4
2156,Nice product,Super product,4
2157,Good quality product,Boat storm watch awesome,4
2158,Delightful,Good,4
2159,Very Good,"Good....
But. Some more apps&feutures needed",4
2160,Nice product,Good product but not satisfy.,4
2161,Value-for-money,Small watch display,4
2162,Delightful,Good superb experience,4
2163,Delightful,Very good watch,4
2164,Wonderful,Good,4
2165,Nice product,Gud,4
2166,Value-for-money,Value for money.,4
2167,Pretty good,The quality of this watch is too good...I love it ..nice product.. must buy,4
2168,Very Good,Nice watch,4
2169,Delightful,"Spo2 tracker is there,thats's very good.Blue colour strap looks good.",4
2170,Pretty good,Watch is very nice..battery backup is exlent ..but tracking very poor,4
2171,Very Good,Call receiving and speaker addition require,4
2172,Wonderful,Yet to open the package. Will review later..... opened the package... My kid is happy with the watch,4
2173,Good quality product,Nice,4
2174,Very Good,Very nice,4
2175,Good quality product,Nice watch display also good but touch lo return oppstion ledu,4
2176,Worth the money,Good,4
2177,Good choice,"Watch is good
Dial size ok
But Display light area small",4
2178,Delightful,Except activity tracker everything is good... especially looks and design... boat mobile connect application should be more updated..,4
2179,Really Nice,All good but bluetooth connection always disconnected after some times.,4
2180,Delightful,Good,4
2181,Wonderful,"Wonderful, nice watch",4
2182,Value-for-money,Worth for money’.have been using from one month no issue as of now,4
2183,Worth the money,Nice,4
2184,Good choice,Good and nice in budget 👍,4
2185,Very Good,"Awesome Product.
I loved it❤️",4
2186,Good choice,Today I'm receive my boat storm watch and unboxing my smart watch so I'm really happy see thish products,4
2187,Very Good,Good,4
2188,Really Nice,NICE WORTH FOR MONEY,4
2189,Worth the money,Nice brand satisfied with the quality. Amazing design. Thank u.,4
2190,Very Good,Literary very good watch in this price range,4
2191,Worth the money,"As expected among product
Really worth buying",4
2192,Really Nice,Nice,4
2193,Good quality product,Gud,4
2194,Value-for-money,"Battery is awesome... I use boat headset, speaker and hometheatres. In order with that i ordered boat smart watch for me and my wife.I am having hope with heart beat sensor but spo2 testing not accurate.. otherthan this is good",4
2195,Good quality product,Good product,4
2196,Very Good,I loved it. It looks very classy,4
2197,Good quality product,Nice,4
2198,Delightful,Nice,4
2199,Wonderful,Good product,4
2200,Very Good,"Features are good, it should provide more variety of watch faces. The watch faces don’t show heart rate or bp",4
2201,Good quality product,"Best in budget
Excellent display
It will work for a week with single charge
Tracking is almost accurate.",4
2202,Really Nice,That's good...,4
2203,Really Nice,Nice one 👍 very fast delivery go for it,4
2204,Pretty good,Not bad,4
2205,Really Nice,Useful,4
2206,Really Nice,Nice,4
2207,Nice product,Worth the money.,4
2208,Worth the money,I like it 😍,4
2209,Nice product,Gud buy for me actually.... accuracy can get more improved but overall a value for money product,4
2210,Very Good,"Great watch, looks really good. But i didn't like app interface. And sleep monitoring is really bad.",4
2211,Nice product,Battery backup is good and tracking doesn't show right,4
2212,Really Nice,Nice product,4
2213,Value-for-money,Good,4
2214,Wonderful,All sencer are work nice... But its display are poor qulity... All other Average good..,4
2215,Good choice,Good,4
2216,Worth the money,everything is good except sensor,4
2217,Delightful,Good in this price,4
2218,Value-for-money,Nice,4
2219,Nice product,Design is good tracking is ok ...the disappoint thing is some time not displaying the calls And messages etc ...every time need to sync the only show the call and messages etc that too 2 to 3 calls or messages after its need to sync and the battary works 3 days again need to charge....finaly not that much level what expected ...overall average,4
2220,Delightful,Good product but display is short,4
2221,Nice product,Ok ok prodyct,4
2222,Very Good,Good,4
2223,Very Good,"Surprised by seeing blood pressure monitor

Cons: feel of small display",4
2224,Really Nice,"Blood pressure not showing properly
Battery good
Design super",4
2225,Nice product,Good product,4
2226,Pretty good,Got product at this price,4
2227,Nice product,"It shows steps and kcal burned that's good feature.
Water intake reminder needed.
Need to update calling facility in device
It's quite ok.",4
2228,Good choice,Nice product,4
2229,Worth the money,Nice,4
2230,Delightful,Very elegant,4
2231,Wonderful,Nice watch,4
2232,Good choice,"Nice watch.... Very good battery backup

U may buy this

Reviewing after 1month use",4
2233,Worth the money,Need to improve in app,4
2234,Nice product,Good to have such watch to boost your confidence about health in such adverse condition,4
2235,Really Nice,Good,4
2236,Value-for-money,"Good design, but sometymes accuracy is not there",4
2237,Wonderful,value for money,4
2238,Good quality product,Nice,4
2239,Wonderful,Very nice watch...... Thank you boat... And thanks Flifkart,4
2240,Value-for-money,Nice battery life,4
2241,Pretty good,Nice product,4
2242,Wonderful,Awesome with mid price,4
2243,Really Nice,The screen is good. Battery backup is also fine.,4
2244,Pretty good,Nice,4
2245,Good choice,Watch looks classy. . Dial is bit small.Good deal for the price,4
2246,Very Good,Love it,4
2247,Worth the money,Everything Perfectly 🥰💞 stunning but most of the time call not sync on watch we have to logout and loggin again and One More thing to check Caller Name Not Showing on watch so kindly please Reactifiy in Future this Boat team,4
2248,Nice product,Features are less,4
2249,Really Nice,Good to buy,4
2250,Value-for-money,Ofcourse. It is better other than devices.thanking for flipcart for a nice delivery,4
2251,Worth the money,Nice look,4
2252,Good choice,Watch is good. not much effective in reading blood pressure and blood oxygen level.. takes a lot of time than usual .notification timings are also little slower than expected. Overall a good product at such a price range.,4
2253,Good quality product,Best,4
2254,Nice product,Nice,4
2255,Worth the money,good value for money✌,4
2256,Really Nice,Good,4
2257,Good choice,Good product overall. Value for me. Go for it. I got it for 1800.,4
2258,Good quality product,Excellent,4
2259,Good choice,Weight less comfort nice superb,4
2260,Nice product,Very good watch's,4
2261,Delightful,Nice look,4
2262,Worth the money,Best 1,4
2263,Pretty good,Best Smartwatch....,4
2264,Very Good,"Boat storm watch is a must buy for all range of people.To begin with the Pros: you have a blood oxymeter,heart rate sensor,blood pressure Measuring sensors which are perfectly working.The activity tracker works well for wide range of activities but not for fitness freaks who want perfection to every count.Look wise it is sturdy and very stylish piece for the hand.I bought a screen protector which is protecting the shine on the screen.
Cons:the notification from apps like whatsapp,fbk is not working and only system apps notification is available which is the most disliked thing for me.The app is not upto the mark.It has very limited option for quality watchfaces.",4
2265,Value-for-money,"best for all ,",4
2266,Worth the money,this product is very nice...!👌,4
2267,Good choice,Good product overall. Value for me. Go for it. I got it for 1800.,4
2268,Good quality product,Excellent,4
2269,Good choice,Weight less comfort nice superb,4
2270,Nice product,Very good watch's,4
2271,Delightful,Nice look,4
2272,Worth the money,Best 1,4
2273,Pretty good,Best Smartwatch....,4
2274,Very Good,"Boat storm watch is a must buy for all range of people.To begin with the Pros: you have a blood oxymeter,heart rate sensor,blood pressure Measuring sensors which are perfectly working.The activity tracker works well for wide range of activities but not for fitness freaks who want perfection to every count.Look wise it is sturdy and very stylish piece for the hand.I bought a screen protector which is protecting the shine on the screen.
Cons:the notification from apps like whatsapp,fbk is not working and only system apps notification is available which is the most disliked thing for me.The app is not upto the mark.It has very limited option for quality watchfaces.",4
2275,Value-for-money,"best for all ,",4
2276,Worth the money,this product is very nice...!👌,4
2277,Pretty good,Good device with features in its price range,4
2278,Really Nice,Good,4
2279,Value-for-money,Good product for this price,4
2280,Very Good,O2 level and heart rate is mostly accurate. But BP monitor is not showing accurate data. Sometimes sleep tracking is miss but after restart its working properly. And watch faces for this is limited.,4
2281,Value-for-money,Good product thanks flipkart 😘😘😘,4
2282,Delightful,Nice watch but worst app,4
2283,Nice product,Nice,4
2284,Pretty good,Nice..,4
2285,Worth the money,Good selection,4
2286,Delightful,Product is good but cost is high,4
2287,Really Nice,Nice,4
2288,Worth the money,Good product..,4
2289,Good choice,"If I need to know the average oace and distance covered of my biking trips i have to start it via app, if I activate biking mode though watch it knly shows calories burnt.. no average pace.. to distance travelled..",4
2290,Worth the money,All good but design and straps are not as expected,4
2291,Good quality product,Good products,4
2292,Pretty good,Best smart watch,4
2293,Value-for-money,Nice product 👍,4
2294,Very Good,Good with watch but app is worst ....need to update app,4
2295,Delightful,Nice product and service is fast and delivery is perfect,4
2296,Worth the money,"Reviewing after using one month. Battery back up is 28 days, just loved it..Overall performance is good.",4
2297,Very Good,Good with price range,4
2298,Pretty good,Awsome,4
2299,Nice product,Nice watch,4
2300,Good choice,Loved it,4
2301,Value-for-money,"Best performance Best battery life....goog build quality....
Overall best smartwatch......super accuracy.....",4
2302,Very Good,Perfect,4
2303,Wonderful,Boat smartwatch best watch I'm happy,4
2304,Worth the money,"Accuracy is avg. for all activities except Blood pressure.
Blood pressure accuracy is too poor (approx. +- 15)",4
2305,Worth the money,Nice products..,4
2306,Worth the money,Worth to buy. Gives awesome look.,4
2307,Nice product,Average. Battery not so good.,4
2308,Value-for-money,"Not recommended of you want to use for activity tracking, otherwise the product is okay.",4
2309,Nice product,Nice watch,4
2310,Worth the money,Amazing product.,4
2311,Really Nice,"Awesome watch by look and design, sports activities accuracy 4/5 , spo2 measurement good but not too good .",4
2312,Nice product,This is a complete smart watch. Builtpup and overall look is premium like. All features are very cool within these price setup. I am giving 4 stars....thats all ...thank u.,4
2313,Good choice,"Iam writing this review after using one week.
This is good for tracking of calories and other features are working fine but calling feature is not supporting for me",4
2314,Worth the money,Nice watch and awesome conditions,4
2315,Good choice,Its good.,4
2316,Really Nice,Nice,4
2317,Value-for-money,Okay for this price range,4
2318,Good choice,Value for money. Rich look. Very nice smart watch. I can recommend it.,4
2319,Value-for-money,"Valuable watch in this pandemic situation, i have tasted many people oxygen, bp in corona time",4
2320,Very Good,"Using this watch since three months. Battery performance is excellent. But the activity tracker is not so accurate especially like spo2 and BP.
Overall a good worty watch.",4
2321,Wonderful,Okkk type watch,4
2322,Value-for-money,Not good not bad,4
2323,Nice product,Not bad,4
2324,Good quality product,Good........,4
2325,Value-for-money,"Excellent 😊 watch ....I request to boat comapany, please add dial images in watch more n more and default dial increased. I hope default dial image increase as soon as possible.
Thank you",4
2326,Value-for-money,"Good product. have some issues in terms of synchronization. the watch would have captured thousands of steps, but as soon as it syncs with the phone, the step count would drop. has happened thrice.
besides that, it provides good motivation to workout everyday.",4
2327,Pretty good,Very very attractive watch I m totally satisfied from this watch,4
2328,Wonderful,Osm...watch go for it ❤️,4
2329,Very Good,nice,4
2330,Pretty good,NYC watch,4
2331,Really Nice,Good watch at this price point,4
2332,Good choice,"It's all features is ok but BT connectivity is too poor
It's sleeping mode work in only night if u r sleeping in day there is no any record of that time
That is not good 😔",4
2333,Delightful,1 star reduced as rice reduced to 2000. I bought at 2500,4
2334,Good choice,I am happy,4
2335,Good quality product,Good product but need some improvement in activity tracking.,4
2336,Wonderful,It was nice,4
2337,Very Good,Very nice 👍 I love this watch ❣️❣️this maintain my whole days activity❤❤😘😘😘thq Flipkart 🙏🏻🙏🏻🙏🏻,4
2338,Delightful,We should get it. Price is not high and you get almost all features that you get in a high value products.,4
2339,Nice product,AWESOME PRODUCT BUT BATTERY LIFE IS POOR,4
2340,Worth the money,Ok,4
2341,Very Good,Nice product in this Price.,4
2342,Value-for-money,It's good,4
2343,Good choice,Good,4
2344,Nice product,Its Nice and worth to buy,4
2345,Pretty good,Size and function not better in this price category another company give better features and display size in this price range.,4
2346,Nice product,Very nice,4
2347,Good choice,Best gadget. More functionalities could be added. Battery should have more powerful. Smoot design. Very comfortable. Accurate results. It could be improved with a scretch resistant glass.,4
2348,Very Good,A great watch for a good budget.,4
2349,Pretty good,Good watch with value for money... I bought it for my 10 year old kid.. he like the watch....,4
2350,Pretty good,"Watch is good to see from outside. But some things are not in it, such as weather information is not there. There is music control but sometimes it does not reduce well and the camera is not in control and the application is inferior.",4
2351,Good choice,Best performence in this price,4
2352,Good quality product,GOOD BUY for 2K Rs,4
2353,Nice product,Good in monitoring health.,4
2354,Worth the money,Very nice 👍,4
2355,Very Good,Good one,4
2356,Nice product,No updates received for watch faces.,4
2357,Delightful,Good product battery backup high,4
2358,Delightful,Nice product with good active tracking system. Value for money,4
2359,Wonderful,"Awesome look, and smart means smart I like boat thanks flipkart for timely delivery",4
2360,Good choice,Nice Product,4
2361,Value-for-money,Nice product ....,4
2362,Value-for-money,Best quality,4
2363,Delightful,Nice I am one month use for watch very nice,4
2364,Pretty good,Value for money,4
2365,Nice product,Super storm watch,4
2366,Delightful,Worth the money,4
2367,Good choice,Good product,4
2368,Very Good,Thank you,4
2369,Value-for-money,Good quality,4
2370,Wonderful,Valuable product,4
2371,Good quality product,"Good, worth",4
2372,Wonderful,Expectations not met,4
2373,Nice product,Good product 👌,4
2374,Delightful,Good,4
2375,Worth the money,"Good for basic activities tracking but health tracking measures are not accurate. Accuracy level is below 90%, hence not reliable. Also screen wake up time is pathetic. Boat needs to work on it. Looking at price point of view you'll get a decent smart watch with good battery backup.",4
2376,Very Good,Affordable for our money,4
2377,Really Nice,Good,4
2378,Delightful,Brought it for my gf as her bdday present. She loved it and I loved her smile.,4
2379,Worth the money,Good Product,4
2380,Worth the money,Good. Nice,4
2381,Pretty good,Only one app can control for music,4
2382,Very Good,Nice product,4
2383,Worth the money,I'm happy with the product and price,4
2384,Very Good,Good in this price,4
2385,Wonderful,Good watch for this budget.. quite accurate readings..,4
2386,Nice product,Nice product,4
2387,Value-for-money,Just good value for money,4
2388,Really Nice,"The thing is it's all good but it is disconnected from my mobile after a few weeks, and it's not connecting again the app seems useless, cannot connect it even after reinstalling the app.",4
2389,Nice product,Good,4
2390,Worth the money,SmartWatch is nice add some more features otherwise watch is awesome at this price range,4
2391,Very Good,Good,4
2392,Pretty good,good,4
2393,Worth the money,good,4
2394,Wonderful,"Budget friendly smartwatch looks amazing in hand...
Amazing battery backup,
Can be used as activity tracking but not upto the mark.",4
2395,Really Nice,Awsm watch,4
2396,Good quality product,Good,4
2397,Pretty good,"Nice product value for money,
My wife love this watch.",4
2398,Good quality product,I'm using this watch over a month now. Battery life is good. This easily give 8 to 10 days backup. All heath related sensors are show a bit difference. Overall watch is justified his money.,4
2399,Value-for-money,Good,4
2400,Good quality product,It is very good product but the problem is tracking not accurate .,4
2401,Delightful,Very good in daily activities tracker. If you purchased it below 2000 rs.other wise it seems costly.,4
2402,Really Nice,Very nice product,4
2403,Worth the money,"Watch is good, BP checker is not working but all other Features are great",4
2404,Pretty good,Best,4
2405,Value-for-money,"Nice product
Well design
Good battery life
Kindly download boat app from play store for better experience.
Attractive design and colours
Activity treking is not so good.
Overall nice product in this range.",4
2406,Really Nice,very nice watch 👌👌👌👌,4
2407,Nice product,"As compared to price this is the best watch.
Battery backup is incredible.
Design is slick.
Features are great deal to have like oxymeter.",4
2408,Pretty good,Ok but not good,4
2409,Wonderful,"I'm giving review after 15 days use.
Battery is good, performance is awsome, need to improve the bp check process.",4
2410,Very Good,"Comfortable , quality is also awesome",4
2411,Good choice,Awsome Product I have enjoyed.....,4
2412,Pretty good,Good,4
2413,Very Good,Good one,4
2414,Value-for-money,Good,4
2415,Worth the money,Good,4
2416,Delightful,"Battery backup is very satisfying I mean quite good. Display quality could be better. Activity tracking is satisfactory. UI is pretty simple, not much functions. Overall worth buying in this price segment.",4
2417,Really Nice,Nice watch ....,4
2418,Worth the money,Superb & smart,4
2419,Worth the money,Nice watch,4
2420,Worth the money,Nice...,4
2421,Value-for-money,"Nice to were

Worthy to money",4
2422,Good choice,Nice,4
2423,Pretty good,suitable for all boys & girl,4
2424,Pretty good,Battery backup is good,4
2425,Delightful,Excellent experience,4
2426,Good quality product,For a beginner's the watch is good.u can use it .I recommend to buy.waterproof.,4
2427,Worth the money,Nice product 🤗,4
2428,Value-for-money,"I got this for 2000. It's better than xlporer because the only new thing given there is GPS anf extra 1000 or 500(usual price) for it and there is no notification of social media on it. The watch is the most popular and best one in this price range. The body is classy and the belt is very nice and non sticky. You get different colour too. The display is okay in this range. The sensor are correct to large extent. I checked the BP and SpO2 in the machines and there is only slight difference in it, so it's very helpful in quick times. In this price the sensors and their functions are to the mark. The strap is very good material and looks shiny. The dial is variable and you can change to your own wallpaper. The functions are very nice in this. Tracking is somewhat correct almost. The vibration is nice. The features are very advanced in this price. You get music control too so that's great really. The screen touch is good and not very sensitive. The relax mode is a good feature here. The app pro gear needs to fix some bugs, and the connectivity issues should be fixed by the app or else everything is good. I have used it for more than 10 days now and the batter is still there. So it depends on your usage. Battery is okay as you can easily use. The brightness level decrease will save much of your battery. It looks good and is handy too. Go for it, you won't get these many features on this price guys now yoy can change the strap too.",4
2429,Nice product,Not bad.,4
2430,Very Good,Nice,4
2431,Pretty good,"Good battery back up up to 10 days...
Nice look..
We can see wts app.. messenger insta notification..
Able to see who is calling.. You can reject the voice all but can't answer..",4
2432,Delightful,Very nice,4
2433,Delightful,Cool,4
2434,Delightful,Super,4
2435,Good choice,Super,4
2436,Worth the money,Best watch.,4
2437,Worth the money,Nice product 🤗,4
2438,Value-for-money,"I got this for 2000. It's better than xlporer because the only new thing given there is GPS anf extra 1000 or 500(usual price) for it and there is no notification of social media on it. The watch is the most popular and best one in this price range. The body is classy and the belt is very nice and non sticky. You get different colour too. The display is okay in this range. The sensor are correct to large extent. I checked the BP and SpO2 in the machines and there is only slight difference in it, so it's very helpful in quick times. In this price the sensors and their functions are to the mark. The strap is very good material and looks shiny. The dial is variable and you can change to your own wallpaper. The functions are very nice in this. Tracking is somewhat correct almost. The vibration is nice. The features are very advanced in this price. You get music control too so that's great really. The screen touch is good and not very sensitive. The relax mode is a good feature here. The app pro gear needs to fix some bugs, and the connectivity issues should be fixed by the app or else everything is good. I have used it for more than 10 days now and the batter is still there. So it depends on your usage. Battery is okay as you can easily use. The brightness level decrease will save much of your battery. It looks good and is handy too. Go for it, you won't get these many features on this price guys now yoy can change the strap too.",4
2439,Nice product,Not bad.,4
2440,Very Good,Nice,4
2441,Pretty good,"Good battery back up up to 10 days...
Nice look..
We can see wts app.. messenger insta notification..
Able to see who is calling.. You can reject the voice all but can't answer..",4
2442,Delightful,Very nice,4
2443,Delightful,Cool,4
2444,Delightful,Super,4
2445,Good choice,Super,4
2446,Worth the money,Best watch.,4
2447,Good quality product,"Blood pressure monitor is not working properly, it would have been great if width of watch is bit large but best watch in this price range.",4
2448,Value-for-money,Value for money ❤,4
2449,Value-for-money,Good product in these price segment,4
2450,Worth the money,Product is very good...👍,4
2451,Good quality product,Good prodect,4
2452,Very Good,Good product,4
2453,Really Nice,Nice watch in this price.. accurate data not received in oxygen level and bp measurement.,4
2454,Value-for-money,Battery life is good more than 10 days..,4
2455,Really Nice,Watch is too good. But battery indication is not there on Disply. And watch faces are not so much attractive. But in this price range (I got it at Rs2000) its a good watch.,4
2456,Value-for-money,Value for money,4
2457,Good quality product,"It's a good product for Rs1,999. Display is okay, Battery is Good, Features & sensors are best to the price point.",4
2458,Pretty good,Ok ok,4
2459,Delightful,Its ok,4
2460,Value-for-money,Good and nice,4
2461,Delightful,Good product 👍,4
2462,Value-for-money,"This is actually a Good Watch. Well built, nice design, good material... Worth the money...",4
2463,Really Nice,After using this device for 4 months I can see it's back side at charging point started rusting but over all watch is good .,4
2464,Worth the money,Good,4
2465,Worth the money,Best in under rs. 2000,4
2466,Good choice,Good,4
2467,Delightful,Go for it under 2k one of the best option,4
2468,Good quality product,"Boat storm watch is best in this price range
Battery backup is satisfactory
But all activities tracking are work perfectly
Looking cute and cool",4
2469,Value-for-money,Super smart watch,4
2470,Good quality product,good quality,4
2471,Delightful,Less features but nice at this price,4
2472,Delightful,It's okayish in this range. The display could be better. Activity tracking is fine. Battery lasts 4 days with moderate usage.,4
2473,Value-for-money,Phone received option required,4
2474,Good quality product,Good watch,4
2475,Pretty good,Overall product is very good,4
2476,Pretty good,Osm watch,4
2477,Delightful,Good,4
2478,Worth the money,Nice but not this price..,4
2479,Really Nice,Awesome Product.It's battery back up was good .,4
2480,Very Good,Best one in this price range ✌️,4
2481,Really Nice,"Amazing product light weight easy operating, wondering battery backup",4
2482,Good quality product,Worth the trend,4
2483,Pretty good,Good choice..but could be better in touch which is slow,4
2484,Nice product,Nice but connectivity problem,4
2485,Nice product,Battery drained in 4days only i am a medium user but battery drained in 4days all futures are cool best watch in this range quality ok better in this range,4
2486,Really Nice,Good but need more function with accuracy,4
2487,Delightful,"Quite good, must buy it",4
2488,Nice product,Good product according to Budget...,4
2489,Delightful,Very Good,4
2490,Nice product,Good product.,4
2491,Worth the money,Nice my favourite,4
2492,Delightful,One of Best in the price range,4
2493,Really Nice,Good as per price,4
2494,Good quality product,Just wow...,4
2495,Nice product,"All things are great except design ,screen size and screen quality
Brightness is too low
Scanner and activity trackers are great
Step accuracy is too high in that area its beyond expetations",4
2496,Good quality product,Value for money,4
2497,Delightful,Nice watch under budget but having connectivity issue,4
2498,Good choice,"It was more of health tracking device, rather than a smartwatch which have various no of other options, if you're looking for more than health tracking it's better to go for any other product.",4
2499,Value-for-money,"Nice watch, but one problem. Watch disconnected sometimes.",4
2500,Really Nice,"Review after 1 week use
All are good but spo2 and BP are not showing correctly.",4
2501,Value-for-money,It's awesome👍 value for money,4
2502,Really Nice,"Bought in 1999, looking classy, battery life around 5-6 days on very minimal use.
Watch material is also good.",4
2503,Worth the money,Watch is absolutely good but sometimes activities tracking is not too much accurate. But still good in this price range.,4
2504,Nice product,Nice watch,4
2505,Nice product,Oximeter is not accurate,4
2506,Very Good,"Scratch prone screen, a bit small, battery is good. Boat should do something with screen protection like giving a well fitted screen protector or screen guard with this type of products. It could be better if full screen size display was developed by boat, that would be a game changer. Other wise a balanced product, can go for it.",4
2507,Good quality product,God product,4
2508,Value-for-money,Value for money,4
2509,Nice product,Good,4
2510,Good quality product,"Looks OSM,STYLISH",4
2511,Good choice,Good,4
2512,Worth the money,Good,4
2513,Very Good,Looking nice and attractive...I like it! If you're a sportsman then you can give it a try...sometimes the oximeter measures wrong then you need to measure it again.,4
2514,Good choice,Value for money,4
2515,Delightful,Super,4
2516,Nice product,Every thing is good except screen size and its some music control system.. in music control setting i choose jio savan as default but every time this opens internal music ..this is biggest problem i have ever seen..,4
2517,Delightful,Good,4
2518,Wonderful,battery is awesome 🔥🔥,4
2519,Good quality product,"A good product in this price range but results accuracy is not very good..

You can buy it if can compromise with some wrong results and design!",4
2520,Nice product,Good one at this cost,4
2521,Delightful,Overall good value for money 🙂🙂,4
2522,Nice product,Mind blowing purchase..thank you flipkart,4
2523,Pretty good,Góód,4
2524,Wonderful,"Every thing is superb..i'm fully satisfied with that..
I want to mention one thing that is battery backup its amazing.. once you get them 100% charged it goes on 10 to 12 days..
I think it is going on more than company clam..
If you really want to buy don't think more just go for it..",4
