,Short,Long,Rating
956,Bad quality,Print time.very slow,2
957,Moderate,Very bad catae is not doing his work.,2
958,Expected a better product,"Very expensive as it will give you only 30-40 pages.
You can't refill the ink and if you go to buy new ink you have to pay the same price cost as printer price .
Disappointed by the printing capacity.it says will give you 80 pages but after 40 pages only it started indicating that your ink is empty.",2
959,Could be way better,Ink cartridge end after 20 copies only.,2
960,Could be way better,Don't buy don't waste amont,2
961,Moderate,Warning lights and power to light,2
962,Moderate,I have received defaulted piece as printer is not work,2
963,Expected a better product,"This is not a good printer
He is consuming so much ink
One time install ink only print 20 pages .
So expensive",2
964,Bad quality,very bad,2
965,Moderate,Ink gets finish after 15 printouts. Poor filling of catridges from the company,2
966,Moderate,"We are purchase last of july and few day running ok max to max 20 pages print. After that we print again still now page blank, print not clear worst products. I will lost my money. Not able to booked problem call in customer service. It's very harmful service. We purchase from flipkart it's totally lost. Lockdown situation is this reason not return product because product is available in my work premises.",2
967,Bad quality,Not bad,2
968,Could be way better,wast for money,2
969,Expected a better product,Not bad,2
970,Could be way better,Fully rushed product,2
971,Expected a better product,It is not up to the mark,2
972,Slightly disappointed,"It is worth less product because once ink cartridge supplies is over we have to change the ink cartridges which cost is so high
This printer maintenance is high
Use is less ,never buy it I am struggling with it",2
973,Slightly disappointed,Waste products,2
974,Could be way better,Worst product,2
975,Expected a better product,Very poor product..... Only 30 page print a cartage... Price id too high,2
976,Moderate,After 20 A4 paper printing.. Ink level finish both black and colour.. .. Don't Buy anyone very low quality printer.. ......🛑🛑🛑🛑🛑🗳🗑🚮,2
977,Could be way better,Cadrege very verybad full leaked,2
978,Expected a better product,Not work,2
979,Expected a better product,Bad product waste of money,2
980,Slightly disappointed,Printer was nice but couldn't connect through phone using wireless,2
981,Not good,Not working properly,2
982,Bad quality,"Waste product first the print will be so late and second the cartridge won't even come 50 copies, if you refill cartridge it will cost 300/-Rs and it won't even come for 50 copies so refilling has to be done once in a week then with in two and a half months u have spent nearly the price of the printer that is 3000/- Rs so this is a waste product ....so kindly don't purchase this printer.....",2
983,Slightly disappointed,Not good,2
984,Slightly disappointed,Very bad,2
985,Not good,packing not good,2
986,Bad quality,I am return my products damage item,2
987,Expected a better product,Ink quantity is low otherwise super quality,2
988,Bad quality,Very bad catridge did not get even 30 prints,2
989,Not good,Ink device is very bad and ink price is very higher side.,2
990,Bad quality,Super product,2
991,Bad quality,Black Link light,2
992,Not good,"We want single page paper when print, but it's coming three or four pages
Very cost 2999 other websites very less price 2500 :(",2
993,Bad quality,Printer is ok but the catridge last for only around 20 pages...,2
994,Bad quality,ONLY 15 PAGE PRINTED AND BLACK INK FINISHED .,2
995,Could be way better,Not a purchase this items,2
996,Could be way better,USB cable not now,2
997,Slightly disappointed,Average,2
998,Bad quality,Nys products,2
999,Could be way better,Not bad,2
1000,Could be way better,slow but working good,2
1001,Slightly disappointed,printer is good but catrieges are very bad,2
1002,Slightly disappointed,Money is loss,2
1003,Could be way better,very bad black,2
1004,Not good,Avarage because Cartridge not perfect for print and too much costly. Also original Cartridge not available in market. So not well.,2
1005,Expected a better product,Black ink is finished waste product but print is good,2
1006,Expected a better product,ink is very low ... your money waste,2
1007,Expected a better product,"No wait ! Full plastic ! Over noise !

Not satisfied in protect !",2
1008,Not good,nice printer best printing and scaning thise price,2
1009,Could be way better,Printer is good but scanning Time and ink cost is headache,2
1010,Slightly disappointed,only 20scan ink is over,2
1011,Moderate,Bad product don't buy after the ending return policy it gets damage automatically some function are not work properly and it is light weight made by weak plastic,2
1012,Expected a better product,"1 order product damage
2 order product not working",2
1013,Moderate,Bad,2
1014,Not good,ink ended within 100 pages..will be quite costly to refill so frequently,2
1015,Moderate,Waste product,2
1016,Could be way better,print quality is very poor ....,2
1017,Not good,Average,2
1018,Expected a better product,ink taking capacity is too high...hardly 20 pages are printed per cartridge which is too expensive,2
1019,Not good,product is bed,2
1020,Slightly disappointed,"It's only connect system only.
Wrongly Review the Android Phone Connect, Totally Waste. Not Wi-Fi and USB Connection",2
1021,Expected a better product,"it is not good product don't want your money,😠😠😠😠😠",2
1022,Could be way better,worst product,2
1023,Slightly disappointed,very very bad producte costlt cirtige,2
1024,Moderate,not fully satisfied,2
1025,Bad quality,bad choice,2
1026,Slightly disappointed,Printing cost is too high,2
1027,Slightly disappointed,CD damage,2
1028,Moderate,ink caridge was away early,2
1029,Bad quality,"it's ink cartridges are too costly۔
1 cartridges can print only 50, papers ۔",2
1030,Moderate,"very bad product, Only blink light.....not Xerox, not print, software problem",2
1031,Could be way better,"Printer OK but cartridges are so costly, my advise, for daily should take one print otherwise cartridges will avoparate,",2
1032,Moderate,Not working even 5 days,2
1033,Moderate,Bad decision of my life,2
1034,Moderate,printer not is good ink and printer image so low,2
1035,Slightly disappointed,bad,2
1036,Slightly disappointed,Super,2
1037,Unsatisfactory,Not impressive 😔,2
1038,Utterly Disappointed,Ume it's nice delivery on time at lockdown flipkart is just woow... About boat speaker is just killing it's a 1st day of use it's good... Not soo but it's good,2
1039,Very poor,Very very nice product by boAt in compact price,2
1040,Worthless,Bass not gud looks very cheap product,2
1041,Bad quality,Battery backup is less than 3 hours,2
1042,Slightly disappointed,Very Bad experience every time to need charge for fresh use,2
1043,Slightly disappointed,Very bad battery backup and very low sound,2
1044,Bad quality,Volume not good very low,2
1045,Could be way better,Volume low,2
1046,Slightly disappointed,"Cheap Bluetooth connectivity, VERY CHEAP, just 2 feet after using 1 month.
Speaker is good for single person inside the room",2
1047,Slightly disappointed,Not charger wire in the box. But product is excellent,2
1048,Could be way better,Okay,2
1049,Could be way better,"In first three months it was going all good with this speaker, but after that it wasn't responding while its charging, after that automatically started to trun off within a few seconds whenever I switch it on. ☹️

I've claimed for repairing or replacement to the company lets see what happens..",2
1050,Slightly disappointed,Sound is very low... So dnt buy it,2
1051,Slightly disappointed,Didn't support all mobile,2
1052,Slightly disappointed,"Data cable (charging cable) not working, low quality of micro USB cable",2
1053,Moderate,After 6 month of use..........Now it is not picking up charge,2
1054,Expected a better product,Sound loud is very low,2
1055,Bad quality,Local product.... Lost money....,2
1056,Could be way better,"Very bad Flipkart..boat stone 190F5W Bluetooth speaker...,😡😡😡😡😡😡😡😡😡",2
1057,Bad quality,Not good,2
1058,Expected a better product,Product is good but the sound quality is not as as the Name of boat comp.,2
1059,Not good,Not bad,2
1060,Slightly disappointed,It a good product,2
1061,Could be way better,Jjj,2
1062,Expected a better product,Very bad 😩👿👿👿,2
1063,Bad quality,Some times even something is not connected it automatically speaks up,2
1064,Expected a better product,not functioning properly..,2
1065,Moderate,Not good,2
1066,Slightly disappointed,Everything is good about this speaker except one thing... It's auto off feature. It gets disconnected automatically after every ten minutes...and it is so frustrating and making this product useless. So i use this speaker by connecting through aux cable,2
1067,Expected a better product,Sound quality good bass is low,2
1068,Could be way better,"Please Don,t buy very bad sound.",2
1069,Not good,sound is just okay,2
1070,Expected a better product,Sound is not up to the task,2
1071,Not good,Its really good but sound is less than infinity speaker,2
1072,Moderate,"I was expecting much good, but its average product. Even it doesn't show the battery percentage like medium,low, full",2
1073,Could be way better,Not power backup,2
1074,Expected a better product,Battery backup low,2
1075,Expected a better product,"Delivery is too late also there is no option to cancel the order..unhappy with flipkart..
But product looks good but sound is not loud ..it can be listen in one room only also it has a problem of stopping it between .everytime I have restart it..it gone on sleep",2
1076,Not good,"Very bad bass, I am totally disappointed on it",2
1077,Slightly disappointed,Waste,2
1078,Expected a better product,Sound quality good but low range..,2
1079,Not good,Bad pordact,2
1080,Could be way better,"While connecting to internet there is so much disturbance noise with the bluetooth although I powered off and on the speaker it is not working properly.

If possible try to mention any solution to resolve this.",2
1081,Moderate,Waste song continue not singing pause,2
1082,Expected a better product,"Battery does not last long it's dies in four hours even after full charge.
Sound quality is avarage.",2
1083,Bad quality,Its charging wire is not working 👎,2
1084,Not good,not good,2
1085,Moderate,volume slow,2
1086,Bad quality,"Sound quality is so poor , and piece is damaged",2
1087,Expected a better product,Lag lag lag,2
1088,Moderate,Good product!,2
1089,Bad quality,"Poor sound with no bass at all.
Don't want recommend this product.",2
1090,Expected a better product,Not okay,2
1091,Expected a better product,Voice varies sometime,2
1092,Expected a better product,Sound quality average.,2
1093,Slightly disappointed,Don't produce good voice,2
1094,Not good,Not as expected. Jbl is far better.,2
1095,Not good,Sound quality not touch expectations.,2
1096,Could be way better,Bluetooth problem. Not connect purposely,2
1097,Expected a better product,Deffected product,2
1098,Bad quality,I am writing this review after 7 months of use the sound of speaker started cracking and Bluetooth also not functioning well,2
1099,Expected a better product,After 4 month speaker is not charging,2
1100,Bad quality,Not recommending better option available,2
1101,Moderate,"Not that loud, that's it. Else everything is worth every penny.",2
1102,Bad quality,"Device accesories are damaged, it damages our smartphone when connected with bAUX",2
1103,Could be way better,"Don't know but mine is not working welll
Having software issue having sounds technical issues",2
1104,Slightly disappointed,Not good. Avoid to purchase.,2
1105,Moderate,Best for 1week after the speaker not work properly I m not satisfied with the speaker,2
1106,Expected a better product,Not up to the mark.,2
1107,Bad quality,Sound is very weak...,2
1108,Moderate,It stops working after 10 or 12 days money waste,2
1109,Could be way better,"Why you haven't provide adapter, how can we charge this, product cost is too high not providing adapter and no memory card slot and no display as well, there are many products are available in the market with all features and less cost. Please provide me adapter",2
1110,Slightly disappointed,Battery backup is not quite good,2
1111,Moderate,Not good do not buy this infinity by Harman is more better option then this.....,2
1112,Expected a better product,"only build quality is good, rest all thing worst like sound is average, bass is poor, battery backup is ok.
It gives sound output less than 3w speaker. it totally waste product.",2
1113,Not good,"as on use, I feel the product is not up to the mark, as it is a branded one, it doesn't meet the standards . itself it gets disconnected and voice also low sometimes when i observed",2
1114,Bad quality,Sound Is not good,2
1115,Moderate,Out put sound quality not up to the mark,2
1116,Expected a better product,Price high,2
1117,Could be way better,Sound is not well,2
1118,Moderate,Bass quality is not too good,2
1119,Expected a better product,Below average quality sound..... Over all it's ok performance voice clarity not cristal clear...,2
1120,Expected a better product,Charging indicator is damaged. You get descent sound quality with low bass .,2
1121,Could be way better,"1. light continue bilp even after bluetooth connected
2. in daily use, to apply charger is very hard because of sealing of water protection..... placement of charging point is also disaster.
2. control buttons are not accessible in dark room!",2
1122,Very disappointed with the product.,"It worked good for a week and then started getting crackling sound from the speakers.

Battery backup dropped to less than 30 mins.

Quality of the volume dropper miserably. My phone's speaker was doing a better job that the boAt Stone 190.

Very disappointed with the product.",2
1123,Slightly disappointed,"The sound is good.
I has been noticed many times that playing music/video automatically shuts off even when there is a charge left in the battery.",2
1124,Could be way better,Sound and bass varies with charge,2
1125,Bad quality,Sound quality low,2
1126,Not good,Connection problems and sound not good,2
1127,Moderate,Expectations chesinatha ledhu,2
1128,Not good,No option of playing audio from pe drives and SD cards.,2
1129,Could be way better,It does not connect in single attempt after 10 times it connects,2
1130,Bad quality,Bass very bad,2
1131,Slightly disappointed,Nice,2
1132,Moderate,Connectivity very bad don't buy this model and don't waste your money,2
1133,Slightly disappointed,It got powered off after ever 5 min,2
1134,Could be way better,it got out of order within 1 day.. and started noise,2
1135,Bad quality,Bluetooth connectivity not good,2
1136,Slightly disappointed,waste of money,2
1137,Moderate,Not satisfied,2
1138,Slightly disappointed,"Too much inbuild voice commands. The most annoying thing is that it turns off after every 10 min of standby, you have to turn on and reconnect. Its very much disturbing. The bass and battery backup is low.",2
1139,Expected a better product,It starts disconnecting on its own even if there's ample amount of battery,2
1140,Moderate,SUper,2
1141,Absolute rubbish!,Sound quality ok but Bass is not there.... not satisfied,2
1142,Bad quality,Sound is very low but sound quality is avarage......its not justify 1000 rupees...dont go for that,2
1143,Moderate,"Don't buy it. The sound is not loud enough. Buy any other speaker, because this one doesn't solves the purpose.",2
1144,Worthless,worst,2
1145,Worthless,i received damage pcs power bank not working but i can't return it because i don't have box,2
1146,Did not meet expectations,"Cannot charge my 3000mah battery phone twice.
Power back up is too low.
If you have more money to buy another power bank again then buy it. because I have to buy another1
.......
(I am updating my review after two month use,
Cannot get charge itself while whole day charging, and get discharged after charging only 70% of a 3000mah battery. totally loss of money.
Please don't buy.
and please read reviews before buying this type of craps.",2
1147,Waste of money!,full dull product,2
1148,Moderate,Look was so nice but after 1moth used it was very bad for power backup 😡😠,2
1149,Moderate,"This is superb, but guys don't buy extended Warranty provided by Flipkart (Jeeves), totally fraud",2
1150,Not good,"Not recommend poor backup,it doesn’t give 10000mah",2
1151,Not good,"Power button is very weak, broke in just 2 weeks only",2
1152,Could be way better,Not good product,2
1153,Could be way better,Not good product,2
1154,Expected a better product,One mobile 5000mh battery one time charge this power bank .......so my product reviews 2.5 🌟,2
1155,Could be way better,For charge of this power bank takes long time max 6 to 7 hours my mobile mah is 3500 it gives one time full and 30 points full,2
1156,Expected a better product,Charging backup is less than pebble power banks.. not recommended,2
1157,Slightly disappointed,It so good.. fast chrging .💝🤗,2
1158,Slightly disappointed,Power bank unable to recharge my phone plZ connect me,2
1159,Expected a better product,"Very bad product....powerbank is giving heat to the charger when it is on charging, powerbank is charging very slowly",2
1160,Suspicious Product,"Sometimes power bank will be turned off automatically, please replace this product.",2
1161,Slightly disappointed,Average,2
1162,Could be way better,I am very disappointed. It doesn't work properly every few minutes it gets automatically switch off.,2
1163,Could be way better,Battery down very quickly so is not better,2
1164,Not good,No a good,2
1165,Slightly disappointed,Not bad. slowly charging.,2
1166,Not good,Battery backup very bad,2
1167,Could be way better,Worst product only two day good work then low battery not good,2
1168,Could be way better,Very nice product,2
1169,Bad quality,"Quality also OK but battery
Backup low",2
1170,Expected a better product,"Not usable after 6 months , bad experience",2
1171,Bad quality,Good but charging time is soo longer,2
1172,Slightly disappointed,Very low power backup.,2
1173,Slightly disappointed,Not satisfied,2
1174,Slightly disappointed,Wrost power bank switch off automaticaly while charging device,2
1175,Could be way better,It takeing to time to charge phone,2
1176,Slightly disappointed,Not good,2
1177,Moderate,"Very bad quality 👎
I'm really disappointed 😞",2
1178,Bad quality,Not supportable in IOS Mobiles,2
1179,Expected a better product,Average backup,2
1180,Slightly disappointed,It is not support. Fast charging,2
1181,Not good,Ok,2
1182,Slightly disappointed,Not good,2
1183,Slightly disappointed,This product is not good,2
1184,Bad quality,This power bank is very bad product your money waste please not buy,2
1185,Not good,"Very nice product, not so heavy, easy to charge and discharge. Will enjoy the full performance if charge with a 5V 2amp or 2.1amp charger. Finishing is quite good. Successful purchase. Keep up your quality...................

But now sorry to say !!! The power bank failed within 20 days!!! Neither it is taking charge nor it's charging.",2
1186,Could be way better,Very poor backup it takes almost 5 hours to full charge and only 1 time my mobile is full charge of 5000mah,2
1187,Could be way better,Not as expected,2
1188,Moderate,Ok product,2
1189,Moderate,Not getting charge,2
1190,Not good,Its some time not working..,2
1191,Slightly disappointed,Good. happy😊,2
1192,Expected a better product,If I sheck the power bank.The battery is loose inside the power bank.,2
1193,Slightly disappointed,Not bad,2
1194,Could be way better,Not have complete backup chrg .fast Charging also not Avelible .,2
1195,Moderate,"Produt is not good, after grace periode it's not working.
Pls check before buy.",2
1196,Slightly disappointed,Average product..,2
1197,Expected a better product,15 days it is working fine for two times full charge. And later only one time full chare will happen max . very disappointed,2
1198,Slightly disappointed,Bad quality don't buy this,2
1199,Bad quality,Worst product,2
1200,Slightly disappointed,Not good,2
1201,Bad quality,I write this review after 8 month...In 1st 8months power supply was good but now the power bank won't charge my poco f1 twice...With full of charge it charge my once then it's battery gets low...worst service ever...may be my unit has that type of problem god knows but I'm very disappointed with Ambarane,2
1202,Not good,It's a waste of money.!,2
1203,Bad quality,Very poor,2
1204,Bad quality,Not good product when i get the product that was clear but after 20 days when i take out to charge my phone i couldn't charged my phone afterall it couldn't give out put connect so i have brake my powerbank........,2
1205,Expected a better product,No fest charging,2
1206,Could be way better,Started malfunctioning after just 3 months. Doesn't even retain 5000 mah.,2
1207,Moderate,Good but not over powet,2
1208,Expected a better product,Ok,2
1209,Moderate,Waste😡😡,2
1210,Moderate,It will be around 8000 or 7000 mah as it gives full charge to my 5000 mah mobile and after that Approximately 50%,2
1211,Not good,Just ok,2
1212,Moderate,Product is very bad,2
1213,Average performer,"It was giving 2 and half times of recharge for my 3000 MAH battery in the first month. After 1 month, the charging has reduced to 1.5 times. Average performance only.",2
1214,Moderate,This product not working west,2
1215,Expected a better product,Not happy with this product only one month work now it's not working,2
1216,Could be way better,is ok but use befor item coment,2
1217,Moderate,Power backup is like 6000 to 7000mah,2
1218,Slightly disappointed,Delete,2
1219,Not good,Stopped working in a month,2
1220,Expected a better product,Phone gets heat,2
1221,Slightly disappointed,Not good batter back up capacity I have 3000mah oppa a57 phone but I only able to maximum 2 times fully charged it.,2
1222,Not good,not 10000 mah my mobile phone battery is 5000 mah this power bank is just low bad service,2
1223,Slightly disappointed,Average product battery life is very poor not backup sufficient,2
1224,Could be way better,Charging problem,2
1225,Slightly disappointed,Very very slow,2
1226,Expected a better product,Worst product I have ever used,2
1227,Expected a better product,Ok,2
1228,Bad quality,Not good,2
1229,Not good,Ok....,2
1230,Expected a better product,It doesn't sustain more than one mobile charge of 5000mah.,2
1231,Could be way better,Not fast charging,2
1232,Could be way better,Very low battery backup. Worst buy,2
1233,Not good,"After full charge, it hardly charge a cell phone of battery capacity of 4000 mah. If I want to be charge another phone of 4000 mah, it only charge for 15-20%. No sure if capacity is 10000 mah. Not as expected.",2
1234,Bad quality,It stop working after one month of use. Not happy with the product😞,2
1235,Bad quality,"previously i bought same item that time it is worked better ,charged faster but complete opposite.I dont know the reason.",2
1236,Slightly disappointed,After 2 month battery life down,2
1237,Moderate,"Not a fast charger., its battery get drained out quickly. I get a power bank cover bag with it. only thing good thing I got.",2
1238,Bad quality,Damaged with in a month,2
1239,Could be way better,to charge the power bank it's takes lot of time,2
1240,Bad quality,"Wort item
This item was bad",2
1241,Expected a better product,I have purchase this power bank in 09 November and with in four month its battery not fully charged and after its run time is less than 30 minute.,2
1242,Moderate,Average,2
1243,Moderate,Battery drain itself when i didnt unplug the cable from phone... And it could charge my vivo y93 upto 80+ % only,2
1244,Slightly disappointed,Battery backup is not good,2
1245,Slightly disappointed,Bought it for 500 and it's charging is not upto the mark,2
1246,Bad quality,Good product and Nice delivery man 😊,2
1247,Bad quality,Use less product,2
1248,Expected a better product,Damaged with in 3 months,2
1249,Slightly disappointed,It last one month only,2
1250,Expected a better product,Power backup is very bad and charging timing is very long,2
1251,Bad quality,My phone's battery is of 3500 mah and this charger is unable to charge my phone twice in a single...,2
1252,Bad quality,After use of three months it stops working,2
1253,Not good,"Charges the phone very very slow, the phones shows an estimate of 10 hrs to fully charge when at 40% battery.",2
1254,Could be way better,Power bank is worth for its cost but the usb cable included inside the box was worst,2
1255,Slightly disappointed,After using one month this is giving problem. I need to change it.. But time has gone. Can i get its dealer contact number,2
1256,Bad quality,Okayish,2
1257,Expected a better product,LED indicators of power bank was not good and even power back up is very low and some times it will take so much time to charge,2
1258,Expected a better product,After 2 day its lost one backup light indication.company argued that it has fast charging but I feels like a normal charger.,2
1259,Bad quality,Not a good product ols do not buy this item,2
1260,Expected a better product,My original mobile charger cable are not working when I used power bank usb point.,2
1261,Could be way better,Product is fall,2
1262,Not good,Not expected as described,2
1263,Slightly disappointed,Bad condition power bank,2
1264,Moderate,It doesn't support fast charging.,2
1265,Could be way better,Average,2
1266,Slightly disappointed,Avrage okkk,2
1267,Not good,Ok,2
1268,Could be way better,Good,2
1269,Expected a better product,Pocket size and low weighed. No port c for charging . about backup i will update the review after using it for some days,2
1270,Bad quality,I'm using this product from 2 month and it's suddenly low down . While it take 4hour charging but giving low backup......don't buy this product,2
1271,Bad quality,Bad product,2
1272,Expected a better product,Button Gone after 1 month use... Mobile charge has not lasting long,2
1273,Slightly disappointed,"It,s not working",2
1274,Not good,"Don't think the capacity is 1000mAh, charges 3300 mAh phone 2 times only. Charge indicators are dicey, jumps quickly from 4 lights to 2 lights in no time",2
1275,Slightly disappointed,Not working properly,2
1276,Slightly disappointed,Weast product 10days after not working,2
1277,Could be way better,Auto power off when charging time,2
1278,Slightly disappointed,It actually charges very slow and the charge gets depleted so fast.,2
1279,Expected a better product,"Very Slow Charging.
Heat while phone charging.
Output is too slow",2
1280,Bad quality,Its not 10000 mah its like 5000 mah .,2
1281,Expected a better product,Wrost product,2
1282,Bad quality,Cable is not suitable when insertedin mobile samsung mobile pi n i used.more over for chargingthe charger not suitable pin . Full pin cannot goi cgarger .for that also iused another,2
1283,Slightly disappointed,Very bad product,2
1284,Expected a better product,"It is to bad
It is not working",2
1285,Moderate,Charger became heated,2
1286,Slightly disappointed,Bad quality please refund,2
1287,Moderate,Waste of money,2
1288,Could be way better,West powerbank not working,2
1289,Slightly disappointed,Battery not a longer backup. It's not lithium polymer battery. It just lithium ion battery. Many problems in this power bank,2
1290,Expected a better product,Very slow,2
1291,Slightly disappointed,Bad,2
1292,Moderate,"Charge not coming for even 1000 mah after few uses. My mobile battery is 2800mah, this fully charged is completing for 50% of my mobile charge. It used to come for 3 charges of my mobile earlier.",2
1293,Bad quality,One side is not working,2
1294,Bad quality,Its a good quick charging power bank..only disadvantage is it needs min 6 hrs to get fully charged.,2
1295,Expected a better product,"Feel disappointed
After the 25 days of receiving
Its started blink charging nd after the 30 days its button also stuk in it
Finally very bad product
And cheap quality
Don't buy it",2
1296,Expected a better product,"Waste of money....
Don't buy",2
1297,Not good,After 6 Month power bank damage and not given back up.. please don't buy this...waist of money,2
1298,Slightly disappointed,Battery backup very low...........,2
1299,Moderate,It stopped working. Please dont buy it. Poor quality,2
1300,Slightly disappointed,3 month not warkyng,2
1301,Not good,"Very bad product
Dont buy it
I wiill recommended syska power banl",2
1302,Moderate,I will charge whole day but last light has blink not fully charged. It's ohk not bad product,2
1303,Could be way better,Worst product ever I bought from flipkart,2
1304,Slightly disappointed,"Let delivery
Product good",2
1305,Moderate,Power bank charges mobile slowly.very bad.,2
1306,Bad quality,Not working after 15 days,2
1307,Bad quality,Data cable waste,2
1308,Expected a better product,Not charging full..waste,2
1309,Not good,Only one time charge 5000 mah battery mobile after charging low power bank this average backup not good,2
1310,Could be way better,Capacity of my phone is 4000mah battery so it should charge atleast 2 times but power get over for one time which is of no use,2
1311,Moderate,"Didn't work for me even once, it just doesn't charge!!!

When it's connected to input, power does go to a connected phone! But the power bank is not storing power! Tried many adapter's of 1A & 2A.",2
1312,Bad quality,Bad,2
1313,Bad quality,I dont like the product,2
1314,Bad quality,Slow charging,2
1315,Moderate,Power bank s quality is fine but cable is not work properly...it should be change ...,2
1316,"Issues with charging loads, capacity not as advertised.","It randomly stops charging loads at times, i've seen this behavior often. Its not 10000 mAh, this is probably design capacity, when it transfers to load its actual capacity is around 5000 mAh. But cannot complain for the price, go for xiaomi's similar product instead by paying extra. I just want to use it for 1.5 Yrs.",2
1317,Bad quality,"Material quality, feel, finish is average, using it for 2 month with out any issue.",2
1318,Slightly disappointed,Charging time is very much and discharging time is very less. not good battery. very bad performance.,2
1319,Moderate,Power switch is complaint,2
1320,Bad quality,"Not as per expectations, and definitely doesn't charge mobile fast. Self charging time is also high and only get 2×4000 mAh power out of of 10000 mAh. Though it has plastic body still you face hitting problem.",2
1321,Slightly disappointed,Not good,2
1322,Expected a better product,"When you charge with this power bank and use your phone, your phone is gonna lagging and hang
So please be were before buying this power bank",2
1323,Bad quality,I dont like the product,2
1324,Bad quality,Slow charging,2
1325,Moderate,Power bank s quality is fine but cable is not work properly...it should be change ...,2
1326,"Issues with charging loads, capacity not as advertised.","It randomly stops charging loads at times, i've seen this behavior often. Its not 10000 mAh, this is probably design capacity, when it transfers to load its actual capacity is around 5000 mAh. But cannot complain for the price, go for xiaomi's similar product instead by paying extra. I just want to use it for 1.5 Yrs.",2
1327,Bad quality,"Material quality, feel, finish is average, using it for 2 month with out any issue.",2
1328,Slightly disappointed,Charging time is very much and discharging time is very less. not good battery. very bad performance.,2
1329,Moderate,Power switch is complaint,2
1330,Bad quality,"Not as per expectations, and definitely doesn't charge mobile fast. Self charging time is also high and only get 2×4000 mAh power out of of 10000 mAh. Though it has plastic body still you face hitting problem.",2
1331,Slightly disappointed,Not good,2
1332,Expected a better product,"When you charge with this power bank and use your phone, your phone is gonna lagging and hang
So please be were before buying this power bank",2
1333,Bad quality,4000maH battery mobile is not charging even for twice very unsatisfied since I ve verified this earlier as I ve trust on Ambrane products however finally disappointed,2
1334,Moderate,Work is slow charge,2
1335,Moderate,It's not get charged fast,2
1336,Slightly disappointed,Don't buy this is only 5000,2
1337,Could be way better,Not good,2
1338,Slightly disappointed,I had buyed before one month it's not charging input,2
1339,Not good,Bad backups,2
1340,Moderate,Power button dont work,2
1341,Not good,"Actual capacity is nearly 6000 mah, i will update review after few days of usage.",2
1342,Moderate,I ordered 3 times but express bees currier boy denied to door step delivery and my 5 orders cancelled by Express bees courier boy seller should take action against them........... I ordered and write note to seller that give me Type C cable but Cable is micro.,2
1343,Slightly disappointed,Bed,2
1344,Not good,Every thing is okey except the data cable.....it is not working after 5days.....,2
1345,Slightly disappointed,"Doesn't support fast charging, doesn't met 10000 battery life, waste of money better to go with mi charger it use lg lithium battery and supports fast charging and good battery life",2
1346,Could be way better,Waste for money not working,2
1347,Expected a better product,"Prouduct does not suport fast charging , so be aware from false statement.",2
1348,Slightly disappointed,build quality is not good so i returned ..,2
1349,Expected a better product,Power Bank is good but charging cable wire is not working properly west cable wire,2
1350,Slightly disappointed,"Lasting only three months, then dead.",2
1351,Could be way better,not good battery backup.,2
1352,Bad quality,Build quality is not good and performance is not satisfactory....,2
1353,Slightly disappointed,It makes a peep sound while charging overall it's good.,2
1354,Not good,please dont buy this product this is the bad power bank i have ever seen. powerbank is charging my 5000mah phone battery only one time.,2
1355,Could be way better,Build quality is worst i suggest not to buy arrey yaar i just bought by listening athmanirbar bharat but its not half of MI's quality n performance *paid reviews*,2
1356,Not good,Worst service by flipkart got powerbank after a month,2
1357,Expected a better product,Was disappointed with the power back up. My phone is 4000 capacity not even able to charge twice..,2
1358,Bad quality,"Its not upto the mark, its charge mobile only one time...",2
1359,Expected a better product,"After few days it's battery life got very less,hate it plzz don't buy",2
1360,Moderate,Battery backup not good.,2
1361,Expected a better product,Performance like 2000mah power bank,2
1362,Not good,"Very wrost products
Not a 10000 mah battery
Works like 5000 mah",2
1363,Expected a better product,"Purchased this product for that brand name but it's not optimum , charge doesn't last even 5000 mAh, had a bad experience , I wasted money😓",2
1364,Not good,Wrost power bank,2
1365,Bad quality,I as able to charge only once my redmi note 7pro. I expected at least twice with one charge.,2
1366,Not good,Taking time to charge but discharging quickly.,2
1367,Moderate,No battery back up..,2
1368,Slightly disappointed,Very bad 😠 product 😞,2
1369,Expected a better product,"Power backup not as expected
But charging is faster",2
1370,Bad quality,"Batery is not 10000 mah.... It barely charge my 4000 mah mobile 1 and 1/2 time.
Look is good....
But disappointed with battery capacity.....",2
1371,Not good,Low nack up power bank,2
1372,Could be way better,Poor performance hence returned the product,2
1373,Moderate,"Not get any usb cble ,i m unhppy to see ds..😑if possible flipcart ,send usb cable for ambrance powr bnk..",2
1374,Could be way better,It was ok while receiving after one week after some minutes its not charging quickly its take much more time to charge.,2
1375,Could be way better,The capacity of power bank given as 10000 mah but in reality it is much less.. Very much disappointed in term of power back up,2
1376,Bad quality,Not fast charged,2
1377,Not good,Good,2
1378,Expected a better product,Only for single charge like 5000mah,2
1379,Slightly disappointed,This is no fast charge verryy slow & no 10000 mah only 8000 mah,2
1380,Not good,Really poor product sorry to say...,2
1381,Not good,Bad product,2
1382,Not good,not satisfied...,2
1383,Slightly disappointed,Not bad,2
1384,Slightly disappointed,disappointed got no charging cable,2
1385,Bad quality,discharge in one single full charge for 3500 Mah phone,2
1386,Expected a better product,"Not good, it's has only 8000 mah battery backup, and it needs 6 hours to fully charge.",2
1387,Moderate,No fast charing support as mentioned.,2
